Sale_ID,Sale_Date,City,Zip_Code,House_Type,Bedrooms,Bathrooms,Square_Feet,Year_Built,Condition,Sale_Price
6b5cfaf0-26e4-48c1-ba8f-f456d4570f78,2021-02-06,Phoenix,77855,Multi-Family,6,4,635,1995,Good,815791
b67b28a3-01a8-4578-bf18-3deafb148d0a,2024-10-01,Los Angeles,02368,Mobile Home,6,1,2075,1970,Fair,403827
fa084afc-477b-4da0-8938-5ac3ca358603,2025-01-02,Phoenix,48779,Multi-Family,3,1,4557,1993,Fair,636349
d49cda12-8134-4d19-b674-b29109eb2d40,2020-08-31,Philadelphia,07886,Multi-Family,4,3,2398,1960,Excellent,809785
b2ebf9a4-7672-4f76-b68b-a590ef2ac038,2021-11-21,Dallas,88854,Townhouse,5,3,2445,2017,Good,131257
aaa6f4d5-a7e3-4e43-b99a-a51d970b8f53,2023-07-11,San Antonio,36312,Condo,1,4,2008,1950,Good,111753
3e01955c-4e78-484a-883c-96a69eba4176,2020-09-21,Dallas,35468,Mobile Home,5,3,2308,2012,Excellent,921206
7ee619cb-7836-4ea7-8c25-d4e1bb8a4947,2023-04-06,Philadelphia,44493,Single Family,4,3,3538,1973,Poor,454303
4ee9b7e9-988a-4035-871f-2fbb6470cac5,2023-07-25,New York,68643,Townhouse,4,3,1900,1962,Good,474032
74ce7efb-1dfd-4e14-86ff-afeab428b7bb,2020-11-28,Los Angeles,02507,Multi-Family,4,1,1843,1960,Good,73408
7f0d4629-2657-46b0-8be9-4e4954e68fc1,2024-09-25,Phoenix,92452,Single Family,5,4,4576,2000,Poor,174116
79f2c637-df88-4e7a-b8dd-82b7e7d3de1c,2023-06-03,Chicago,63277,Townhouse,4,2,3697,1966,Good,705496
7cb9dcd7-c4cc-4747-9303-a6bf40ba7eb1,2023-03-06,San Jose,81525,Mobile Home,6,1,609,1973,Fair,67413
35297aab-7aa7-4d5c-ad2e-dd383f20c3af,2020-10-18,Phoenix,32931,Multi-Family,5,3,3025,1968,Fair,687938
6c56f03b-1600-4012-9d05-2e8c9f898660,2024-09-17,New York,31525,Mobile Home,4,1,2260,1986,Poor,109500
0e59e2b8-aa11-486d-b8b2-34a750ea74d8,2021-12-23,Los Angeles,63138,Townhouse,6,3,3231,1957,Poor,920946
9abababe-ecf7-473a-b64b-b4c15c61dcb6,2023-02-24,San Jose,73640,Single Family,3,3,1672,1977,Fair,106358
1ee23672-5e88-4605-ae22-d6474db387fd,2024-08-17,San Antonio,89152,Condo,4,1,3825,1954,Fair,116197
900d40f6-af3d-4040-90dd-08bda697fd9c,2023-12-26,Philadelphia,25881,Multi-Family,5,4,1916,1966,Fair,543992
cd98611b-107b-4767-9d9c-2888c738557d,2024-12-15,Philadelphia,58675,Mobile Home,2,3,4745,1985,Fair,798149
4854d70c-1587-42fa-945c-f5e4a5e50766,2021-09-17,San Antonio,52227,Single Family,4,4,4283,1968,Poor,273492
beb8cba4-bc32-4994-928f-7aea260780c0,2025-01-21,San Jose,20044,Single Family,2,2,3873,2013,Poor,835833
8c332c9f-7fc1-4391-83b4-8bdd9d4e58c6,2025-04-08,Dallas,00698,Condo,6,3,745,1960,Excellent,476070
23da2510-46a3-4c9d-86fe-286f52f0d365,2025-02-09,Los Angeles,98025,Townhouse,3,4,3640,2003,Poor,126240
28f7be12-7ba0-42bd-87f1-4c68bf60960b,2024-05-29,San Antonio,64127,Condo,1,4,2062,1994,Fair,285595
f71ac424-5f58-43b0-a88f-1074095d52aa,2022-07-24,San Jose,18330,Condo,3,2,2184,1996,Good,572710
f688f7d2-b47a-4f30-aa33-92ae3c5600ef,2022-01-27,Houston,86391,Townhouse,4,4,1082,1961,Fair,795423
fb656f71-bd5e-4292-a556-79f0d076649d,2023-03-26,Phoenix,33419,Townhouse,2,4,3779,1970,Fair,328466
ba07b242-fc49-4484-9f00-3449ac2f6856,2024-05-05,New York,29981,Townhouse,2,2,1849,1960,Poor,949485
6f6e3536-e491-4359-ac91-ef4a1ef4bad7,2022-05-31,San Antonio,53055,Single Family,5,3,1230,1954,Excellent,56968
857b8791-3cfa-466b-adb9-3dc812d04c1d,2023-01-23,New York,49888,Single Family,2,4,1261,2005,Good,339662
9530d919-9753-48fc-bbc5-6470469205ed,2024-10-04,Dallas,53494,Multi-Family,5,4,4103,1969,Good,888357
2ef5dcd9-4d0e-4b22-b887-2e52841dab11,2023-08-25,Dallas,72645,Multi-Family,6,4,3452,1990,Excellent,240920
02fdd5d2-936f-4efa-a868-0386ab59941e,2022-04-30,Houston,67749,Condo,1,1,3066,1995,Fair,948332
f24c8c50-b58c-4270-a262-bf6e04f50789,2020-08-13,Philadelphia,16617,Condo,4,2,1587,1961,Poor,929854
2ca79fbf-c5d4-4a9e-83d3-cd0148a781bf,2023-03-16,San Antonio,61393,Multi-Family,5,1,2146,2019,Fair,313844
1806052e-a7ef-4313-b621-e39ce2f14f72,2025-06-19,Los Angeles,72144,Mobile Home,1,2,1249,1966,Good,930214
3181124c-6ef1-4ec7-bd9e-12d2686529a4,2024-07-24,Philadelphia,20233,Condo,2,3,1568,1968,Good,282076
02626167-f8bd-499d-bc67-83beb66d4d55,2022-03-23,San Jose,60387,Mobile Home,2,3,3237,1975,Fair,73199
aaefb6f2-b56b-41ed-a445-9fd9879c2926,2021-06-16,Philadelphia,80451,Mobile Home,1,4,1700,1997,Good,487805
f0cdc5de-f247-4d38-ac91-57314f04189e,2022-09-04,Los Angeles,02362,Townhouse,2,2,1040,2001,Poor,213187
2dad84d5-0d22-4569-82ba-017aaf114e5d,2022-12-10,Phoenix,60351,Single Family,6,3,1369,2019,Good,505150
f692c28e-f06a-473d-9a68-b49b5d2ad5fa,2021-07-06,Dallas,20454,Multi-Family,6,2,1943,2004,Poor,559551
8f9a0dbd-1769-480d-a392-a7b9af6b7c80,2020-08-30,Phoenix,54266,Single Family,1,3,4958,1982,Fair,563942
1eb4ba4a-8adc-4276-b580-ef03724af968,2022-11-29,San Antonio,64689,Multi-Family,5,1,4329,2011,Fair,759676
4f542373-0de1-4e0a-bca7-900e8b79428c,2022-12-04,Philadelphia,51221,Single Family,5,3,4506,1972,Poor,55520
f9f20058-9f69-47b6-83ca-5b8b3c55902b,2025-01-13,San Antonio,45719,Multi-Family,1,1,2177,1964,Poor,684102
c722bfe6-bab8-4463-a658-6430fe2eb1ec,2025-05-31,Phoenix,64228,Single Family,5,3,4608,1976,Poor,217527
9216c122-d1d4-458e-a2ab-db732b41f9dd,2022-02-04,Dallas,77504,Townhouse,5,4,3951,2013,Good,820644
da6f2c6c-9006-442a-95ed-e1fba0796f34,2022-12-09,Chicago,08406,Mobile Home,6,1,2949,2000,Fair,697652
0078bb6c-e6a0-4277-a778-ef49893f5a69,2022-05-29,Houston,72120,Multi-Family,5,3,4202,2002,Good,589243
78984faa-1b91-43e1-9737-336c2c66e05d,2023-10-21,San Antonio,83268,Mobile Home,3,4,1841,2000,Good,225121
f2b10a49-b8ee-4f92-9806-073615c197a6,2023-11-26,San Antonio,59105,Multi-Family,4,1,1725,1996,Poor,719277
5402ab4f-e7e2-445d-8b80-8cb9abf368ea,2022-01-25,Chicago,17090,Multi-Family,2,4,3201,1953,Good,521797
bd88916c-0986-493a-bb0d-0625240840f8,2020-10-22,San Jose,08389,Townhouse,3,2,1790,1956,Excellent,300144
7b761a0a-f85b-4e7a-9c64-0e99f4791143,2023-05-20,San Jose,78905,Single Family,5,2,4731,1984,Excellent,114925
612cdcf2-ebbb-4d5a-84da-f7f2f72f1711,2021-08-13,Phoenix,42639,Multi-Family,6,1,672,1997,Excellent,419360
bd622d6c-9df8-496b-8e63-37b769cc3e16,2020-12-17,San Antonio,00670,Single Family,1,3,2514,2021,Excellent,644557
ed3b5490-4dcd-455b-9fb2-e02bf54b6074,2021-03-24,Dallas,86285,Townhouse,5,1,3072,1994,Excellent,998458
6ccf20de-a77a-4b5b-820f-5da495823489,2023-03-09,New York,89017,Condo,6,4,3646,2021,Poor,353602
1d8c8bdc-9444-4770-94a5-83ae060abe22,2022-06-07,Phoenix,60988,Mobile Home,4,3,1307,1968,Good,401181
607686b0-c6e3-493d-9a89-87cabf5298df,2023-12-13,Phoenix,65961,Multi-Family,5,2,2404,2012,Good,726473
b39cee7e-2855-45e9-b450-06e2a55ce54a,2022-08-28,Houston,39290,Townhouse,1,3,4313,1987,Excellent,149977
9ed22f00-a1f4-4698-adaa-8f6213c0abc3,2021-03-31,San Antonio,63558,Single Family,6,2,3164,2016,Good,555838
1c6790ea-fe8b-4899-845c-8b3844885777,2025-01-25,San Jose,71604,Multi-Family,6,3,3075,2008,Excellent,569163
46d20599-f339-4636-acde-07b2c9d027ca,2024-07-26,San Jose,30449,Single Family,6,3,4210,2018,Good,533442
0a952f07-5f21-47c0-9b3a-a527882cc2b3,2021-07-25,Philadelphia,69218,Condo,4,3,4855,1962,Poor,880371
a1a77764-5d1f-40ae-85c7-76df8ab73e6d,2025-03-20,San Diego,80623,Multi-Family,5,4,3423,1996,Fair,79345
2f8fd3fd-5b40-4225-ba45-7e918ccf50db,2025-06-14,San Diego,82711,Mobile Home,4,4,2335,2010,Excellent,829976
ab02bb32-2db5-4115-96e9-0a7a6afb5c11,2023-11-17,San Diego,87322,Multi-Family,2,1,2185,1980,Poor,422251
2db5e356-4bc1-44c4-b5bb-ea1136282cdc,2021-05-18,Houston,41878,Mobile Home,2,1,666,1971,Poor,958298
58e2a9e6-2929-40d8-b7ba-6502dd40355d,2025-05-24,Dallas,25925,Single Family,5,2,3661,1992,Excellent,836086
789cb0bd-8f99-4acc-99d3-a17190b9d558,2023-10-07,San Diego,47420,Multi-Family,4,4,3028,2016,Excellent,543814
32cc9a58-e2c9-4c53-8994-b1da3b38b74f,2025-07-15,Chicago,22685,Townhouse,1,2,4753,2003,Poor,381310
c41a40f5-3865-46ff-8f6c-8b7430a6ab20,2022-05-31,Los Angeles,54644,Townhouse,6,1,941,1959,Excellent,753221
4b38bd79-1f18-4e07-a7ac-22fe98f148ca,2020-08-15,Phoenix,90447,Condo,6,2,3374,1991,Excellent,147406
187d8670-ef8a-4218-8799-95511d7eec96,2023-11-23,Dallas,91234,Townhouse,5,1,3417,2013,Fair,361442
c4591ba0-e664-4761-9b16-c694793f5ffa,2024-09-25,San Jose,63960,Condo,2,4,3261,1970,Fair,357086
20044c0c-6699-4320-a256-568bb86d4f33,2023-01-02,Philadelphia,95935,Single Family,2,3,1832,2015,Excellent,577741
0d13830d-15bb-41f0-9967-4d3f856ebc28,2021-02-09,Los Angeles,75088,Mobile Home,6,4,4474,1990,Poor,677099
7f76b2d3-ae43-46f3-a561-fcf297dae57b,2020-08-29,Houston,69992,Single Family,5,2,3001,1973,Good,629223
5c6fb065-7e9f-4e0a-ac60-391a143d67b7,2022-05-01,Phoenix,88102,Mobile Home,4,2,2094,1984,Excellent,434583
982ed9cf-ba41-41f1-a5d4-8ed5f0fbe38e,2022-03-26,Houston,05753,Mobile Home,2,4,4811,2005,Excellent,748730
89711b70-591a-461c-981a-c8dbc32fcfbb,2024-02-02,Houston,63646,Condo,4,4,1261,1979,Good,844760
415bf50d-8296-49ea-9b6b-f0a8ed67d6c4,2024-08-07,Chicago,27537,Townhouse,2,1,4483,2006,Good,65534
240134f9-ec17-4c71-a725-702d293ac3fd,2025-04-09,New York,27248,Townhouse,2,2,4219,1996,Good,921712
7540ab3a-d945-45bf-8a2c-36ab8f38b980,2023-11-16,New York,64694,Condo,3,2,2468,1984,Fair,610608
213d985e-0f2b-497d-8f87-1fb5162c67fe,2024-12-25,Houston,88767,Condo,2,4,2934,1968,Fair,623458
26275017-fafc-4ad1-a871-b548b646d432,2024-09-08,San Diego,90712,Single Family,1,3,3974,1957,Fair,150546
6b2c8853-ec8e-402b-a8a5-396baed27925,2023-11-03,San Jose,49635,Condo,5,2,1616,1975,Poor,654489
becdd716-b40c-408e-b9b6-f9c2b9c92aac,2023-07-26,Los Angeles,52918,Townhouse,5,3,807,2020,Excellent,808761
e0c79ac7-0fe2-47c1-b544-a587f716a211,2022-06-04,San Diego,29447,Condo,4,4,3265,1979,Fair,320784
4146c6fc-1c9e-4f2b-8d91-b24eb4617660,2023-09-21,San Antonio,99047,Condo,2,4,3093,1956,Poor,281324
cb0d0690-6b5e-411b-8291-23d2b9490548,2024-01-04,San Jose,79449,Mobile Home,1,1,1232,2016,Poor,534273
1527874a-460c-4d98-8f53-92bfda49fef5,2021-04-21,Houston,45986,Condo,4,2,2702,2014,Good,735409
a4eaf20b-60b7-4cbc-9153-e63a411b5655,2021-03-13,San Antonio,18272,Single Family,3,3,3559,1985,Good,448834
e0d43ace-909e-4520-95a9-3fab628a96b0,2021-06-04,San Diego,31353,Condo,4,1,3683,1974,Fair,283612
137cf4ad-445d-47cd-9703-60f912d6fa5e,2021-03-29,San Antonio,79741,Multi-Family,4,2,2531,1986,Excellent,761413
835e791a-92cf-4621-8399-c3fd43ea81db,2021-11-10,Houston,34156,Multi-Family,2,1,4319,1950,Excellent,969424
20c4dbb4-09b7-497b-92e9-f4122a5775f1,2022-11-05,Chicago,93897,Mobile Home,3,4,3162,1964,Excellent,356081
8bad48d2-3a50-4c12-a8b1-0d1deee5d5ad,2022-10-18,New York,41933,Mobile Home,4,2,2279,1986,Poor,775084
0b0f3137-dd96-4200-a13e-fb069fcb6e8e,2022-11-03,Los Angeles,90627,Multi-Family,1,1,836,1962,Poor,193279
63b0794e-a9bf-4832-a2a9-6a8e0854f046,2022-06-09,San Antonio,15001,Mobile Home,1,1,2140,1957,Poor,246846
e3f37af9-6c8f-42cf-991e-6da00ea8201b,2024-07-01,Houston,42292,Mobile Home,5,3,4543,1954,Poor,738332
7e83e037-52bb-4f81-a30c-83f3eafa433e,2021-12-09,Chicago,13998,Townhouse,3,1,963,2009,Excellent,454015
5664b9a7-2c7e-47f0-9a2d-7a41bb03bd6c,2023-09-29,Dallas,53691,Townhouse,3,2,2968,1950,Excellent,776448
d3593d42-f7bc-459d-a530-b621c4c85bde,2023-06-21,San Diego,04305,Condo,5,2,885,1985,Good,472132
c1610e47-8078-412e-b459-690f4d86b130,2021-11-18,New York,73055,Multi-Family,4,3,748,1984,Excellent,120463
92c2f099-619b-453f-b962-2bf76721ef01,2023-10-08,Dallas,13176,Single Family,3,2,4637,2015,Poor,143500
05804edd-cfcd-4948-bb65-3ae9e7fe963b,2020-08-18,Houston,49671,Multi-Family,1,4,2366,2012,Poor,257772
d05bd2c2-3911-43bb-b8fa-e551d1978e93,2023-08-25,Los Angeles,75444,Multi-Family,1,2,1612,1972,Fair,611446
c6950bd8-7787-4185-821b-0805edc040c7,2023-07-03,San Diego,10850,Townhouse,2,2,3431,1958,Excellent,134607
79f9f371-2fa0-435e-a54a-7ee602c11093,2021-09-11,Chicago,52505,Townhouse,3,1,3107,1983,Excellent,956071
5210a78d-2686-4ca4-bd0e-db9cb22a94f6,2023-07-23,San Diego,44001,Mobile Home,4,1,2123,1995,Good,819305
0790f58b-c1e8-4999-9f22-8caa00c4b18a,2025-07-28,Dallas,06976,Single Family,5,2,3385,1953,Good,383840
1f06655d-b8cc-4d17-ae1f-87a3b2874da9,2022-06-19,Dallas,09105,Townhouse,5,3,3156,1979,Poor,897942
739c003f-b9d1-45bc-a4e3-3828ea60b84f,2025-01-25,San Jose,78026,Mobile Home,4,1,4325,2021,Fair,170076
a0580e16-a3d9-485a-9773-e92db49269f0,2021-04-04,Philadelphia,60282,Single Family,6,3,2201,1952,Excellent,108692
9c470174-cbb7-40b8-8aeb-4054c5105ee9,2023-02-18,San Diego,24007,Townhouse,2,2,3008,1963,Excellent,705129
599be2a0-ae34-4222-b3ee-0bbd1e553f31,2023-01-10,San Jose,50698,Multi-Family,5,2,940,2009,Fair,767104
801713d4-cd90-4fbb-b3b3-c7f7b31fafa6,2021-11-22,Dallas,02030,Multi-Family,3,4,3417,1994,Excellent,852242
1d312295-b105-45d9-af56-df581201a785,2021-12-18,San Antonio,71362,Single Family,2,1,3096,1983,Good,972630
3b769666-50a1-4254-ad6a-c0eefc6d188f,2023-12-03,Dallas,52853,Single Family,3,2,2325,1994,Fair,211081
2da85cc0-7506-4da8-a068-42f3d3b0286a,2022-02-15,San Diego,20558,Townhouse,1,4,2289,2010,Excellent,161718
42ed45ed-fb5a-4411-8556-35c9f0753b15,2023-06-15,Chicago,23978,Townhouse,2,1,3867,1965,Good,403076
56b6b4b1-766f-4fd4-94bb-0b23c339b02f,2023-01-12,San Diego,60398,Single Family,5,2,861,2015,Good,574480
559c23c9-fc8b-4630-8c39-fb4148fb7790,2023-06-08,San Diego,24314,Single Family,2,2,2042,1989,Poor,297536
a3a3251a-d2f8-495f-bc07-4fbd3ad22268,2020-09-01,Phoenix,14770,Mobile Home,2,1,1005,1966,Excellent,86413
f7df8d7f-503c-4cb7-8fee-9874d4ead093,2024-12-30,Houston,98363,Mobile Home,2,1,2790,1983,Fair,193888
9dc27c78-5f6a-4164-a463-6b03c43017ff,2022-05-06,Phoenix,28941,Mobile Home,6,1,843,1965,Good,613370
88036dde-b104-458d-ac49-5b0867b0efc5,2025-05-02,Dallas,62115,Multi-Family,2,2,4707,2009,Good,901480
5267357e-9924-4bf6-b7b5-f50df514f487,2025-01-10,San Diego,14844,Multi-Family,3,2,1160,2015,Poor,697418
366ed0b3-3d00-451b-a203-58f2a78912ad,2024-01-06,Houston,17817,Mobile Home,1,4,4737,2015,Fair,625228
ae92e28d-9939-42d4-a90c-bfcf68aab213,2022-09-26,Phoenix,99175,Mobile Home,4,3,3325,1962,Poor,737490
cb451747-5ffb-4ff8-9502-5ff93f4c034d,2023-08-15,San Diego,69659,Single Family,2,1,1193,2005,Good,614430
2d0002b3-d342-4798-8191-ae6c37c69c24,2025-06-30,Los Angeles,35720,Multi-Family,5,2,2426,1980,Excellent,572780
510beff7-7068-4943-ae82-f8b6c952a477,2023-08-01,Phoenix,55517,Mobile Home,2,2,3829,1983,Fair,86468
5a0b239c-9f3f-4727-b6b5-be53d42cdeb2,2025-07-02,Houston,58287,Condo,5,1,3887,1988,Excellent,998202
fbbac1da-9b51-4ec4-b96b-9eb97a07db6d,2024-09-09,Phoenix,28258,Townhouse,3,3,4673,2016,Excellent,716015
5dac7235-3ae7-40ad-8e29-51f8ce06e4d9,2024-09-06,Philadelphia,80405,Mobile Home,5,1,733,1957,Poor,228969
af8c3d08-ae7c-4b00-b186-4a0bd023532a,2024-05-10,Philadelphia,49515,Multi-Family,4,3,3738,2004,Good,473291
e537456a-6e08-485f-9165-1ce3e512ab3e,2021-01-19,Dallas,05949,Mobile Home,1,2,4519,1976,Excellent,976863
b5f511f7-e3f8-4154-bb28-13d3eeafabdb,2023-07-26,Los Angeles,45402,Condo,5,3,672,2002,Fair,965480
0b425ce8-7d76-448b-a11f-3ddc6e5fb8d8,2024-02-23,Chicago,76584,Single Family,5,4,4825,1988,Poor,545413
af7ceefe-227c-4b4a-a125-bda90dfd22a4,2023-01-27,Chicago,32511,Multi-Family,1,2,3578,2014,Fair,286187
3e4a64bd-4d60-4183-911d-ef2c0827d88f,2022-03-16,Houston,73288,Single Family,4,4,4961,1966,Excellent,92056
c55537b8-afeb-48ff-b6be-430131eeaf00,2024-07-07,San Antonio,55545,Townhouse,2,1,2585,1979,Fair,101831
f4aeebf4-ef63-4b71-9794-dab8530e3c02,2024-10-02,Chicago,81339,Single Family,5,1,1392,2002,Poor,895623
f17a20ca-003f-4fcc-9f7d-ff453122384f,2024-07-06,Houston,44061,Mobile Home,1,1,4859,1962,Poor,823952
2586a09e-a215-461f-afa4-faf533fe7847,2024-09-30,Los Angeles,89712,Condo,3,3,694,1970,Good,958380
033c4ab0-a42f-446a-aead-1d57f5268bb6,2024-04-04,San Antonio,77844,Single Family,1,2,1733,1968,Fair,476488
9b3bc896-96e3-46b7-ac90-1597598a76ba,2021-03-20,San Antonio,99756,Condo,3,1,837,2002,Poor,682405
91018117-59f2-4f93-822c-e8a705c355ff,2024-01-31,Philadelphia,56281,Multi-Family,4,1,3546,1968,Poor,326815
a6f6a0b0-d4e7-4b63-a173-0e3c5395e15b,2025-05-16,Dallas,01889,Multi-Family,2,2,3130,2006,Good,339192
855840da-d7c9-4aec-9ee4-313c20a9534c,2025-02-03,San Diego,65810,Mobile Home,1,1,2560,1974,Poor,862395
eb703487-786c-4f0d-a550-19a46e530a94,2021-02-03,San Antonio,07264,Mobile Home,6,4,1648,1980,Excellent,618242
e126de7a-1803-4c56-8c4e-b1f0fdaecab0,2021-02-02,New York,34299,Mobile Home,5,2,3129,2004,Fair,515525
9a174177-a30d-4d24-82d8-14399e3c18a8,2020-08-25,Houston,90755,Condo,4,2,3564,1972,Good,283192
726f35d5-a356-4c9e-baf4-78675f0e0cc5,2024-06-07,San Antonio,07111,Townhouse,1,2,1563,1981,Excellent,407574
58fb34f6-37d1-468c-a3a5-645782b85c0c,2022-03-20,San Antonio,90650,Townhouse,5,4,1136,2011,Excellent,575005
426e6d5a-67e4-41ba-8856-d20c73224aff,2020-10-28,San Jose,98183,Townhouse,1,2,4823,1959,Fair,323820
cf6d7252-cef8-4b5e-8021-49733b3f9482,2025-07-19,New York,66659,Multi-Family,3,4,4279,2021,Good,447650
b5b43d13-157b-410e-82d2-e1f8003b1ed0,2024-04-28,San Jose,44808,Multi-Family,1,2,4787,2003,Poor,230882
bc3565b9-cb71-41b8-b1d0-519a9bbdf73f,2021-04-03,San Antonio,29528,Townhouse,6,3,4324,2001,Good,168696
d2ac5633-b261-446e-ba57-5c2742ce1bdd,2023-07-25,San Diego,04117,Mobile Home,1,1,1142,1969,Poor,967262
bc8c24d2-1a0d-434e-a488-3d4794353781,2022-08-06,New York,40528,Single Family,1,3,1445,1981,Fair,54994
11fe357d-d564-4e91-98c2-171047e79750,2023-12-17,Philadelphia,23812,Townhouse,6,1,4203,1963,Fair,840666
bffdb38e-98d7-494d-a0cb-6d01d811ce62,2023-02-14,Phoenix,41483,Single Family,4,4,3636,1999,Excellent,119300
82326f5c-d3d5-4334-ba73-218bdef03e89,2022-05-10,San Antonio,54024,Townhouse,1,3,3094,1977,Excellent,356093
f921e33c-815d-4ee8-bb4e-dadf94a6c02d,2022-02-07,San Antonio,52504,Single Family,6,2,3319,2002,Excellent,611693
fc59865c-4fc8-4cec-a145-fe541230c8bc,2022-03-14,Dallas,31700,Mobile Home,5,1,2484,1973,Fair,347016
906b1c0c-d75a-4de7-81c8-98a56f0e586d,2021-10-05,Dallas,91778,Multi-Family,3,1,4738,1971,Poor,354359
98356ad2-6f6a-4607-aadb-1318bc5bce12,2022-11-09,San Jose,76099,Townhouse,3,3,4949,1979,Fair,597473
cfea643b-1f15-4378-a8dc-c0ec8dbee011,2022-12-02,Houston,35831,Townhouse,1,4,3801,2012,Fair,748802
acf87a0a-af63-42e2-b19b-fd8440f88743,2025-06-20,San Diego,93693,Mobile Home,4,3,3310,1953,Excellent,566479
ad67747b-9d11-4016-ac0e-54aaa9d1ebe4,2020-09-21,Houston,94060,Condo,4,4,2553,2008,Good,494975
c8ae05aa-df95-45ef-8e2b-0d28740393b6,2021-07-11,Phoenix,16391,Townhouse,5,4,4450,1957,Excellent,877585
e619e009-c433-4058-a6b2-e7762f767fa2,2022-01-17,San Antonio,25689,Single Family,1,1,1289,1961,Good,389679
149ec056-9659-460f-ad40-21f1123504d1,2021-01-22,San Diego,09530,Mobile Home,3,3,2550,1980,Poor,707941
29461efe-b1f7-4efc-9847-c3b7fc3c411a,2024-10-13,New York,55399,Condo,4,3,1056,1983,Poor,101717
967942e1-e122-4c35-97d9-d6752a2856e0,2020-08-28,San Antonio,01848,Townhouse,1,4,2730,1998,Poor,52763
4a7b3c4b-5aa2-478f-aa30-3eb1b1ce9804,2025-04-14,Philadelphia,91266,Townhouse,4,3,4576,2006,Excellent,405054
f3605136-0c53-4e79-8524-e6d898d731e0,2021-11-28,San Antonio,79398,Multi-Family,6,2,4844,1975,Excellent,105480
ead717ce-9806-407b-929f-2217b5b43179,2024-07-17,Chicago,01346,Condo,4,2,1779,1967,Excellent,744119
aaf2c920-9efd-41a5-b714-652662a73991,2022-11-06,San Diego,48188,Mobile Home,3,3,4885,1987,Fair,257139
5b6a1c3d-c5c3-4fce-ac43-c3d60edf638f,2025-01-15,Chicago,04289,Single Family,2,3,4165,1999,Excellent,168094
35f61479-a221-446e-9807-ec1c3c513295,2024-05-14,San Jose,08763,Townhouse,5,4,1482,1957,Fair,730667
8de2ff78-97bc-415b-8e0f-7cdb0791dcfe,2025-07-29,Dallas,99555,Mobile Home,5,2,999,1990,Poor,801731
48a0134a-52b3-42b0-a529-a085febd96ff,2024-03-05,New York,40555,Multi-Family,3,2,1208,1955,Excellent,585352
2bed0c98-9d39-4990-989a-6c64e09fecd2,2021-08-06,San Antonio,19498,Townhouse,4,1,2238,2018,Fair,126848
d0554189-a86b-4edb-b3b9-4b3ddee0844f,2022-10-15,San Jose,91561,Condo,1,4,2748,1993,Poor,611836
b1df77c5-b254-4381-844b-5c214b7cfbdc,2023-05-10,San Jose,34086,Mobile Home,4,1,1982,2013,Poor,218017
addabc82-b945-4abc-a380-c3957b218783,2023-07-24,New York,37579,Single Family,3,2,2003,1978,Excellent,842908
997b4c00-b757-453f-be6c-44bfb67d785a,2022-10-21,Los Angeles,72767,Multi-Family,5,4,1419,1977,Good,494972
1d7c03da-5458-487e-bab2-14548c45577c,2022-11-17,San Antonio,77139,Mobile Home,4,3,3892,1960,Good,926533
82d38783-89e8-4663-9833-bd87615953d1,2021-08-24,Chicago,61021,Townhouse,5,4,1419,2014,Poor,576670
ec97aa8b-d2d1-445c-81cb-0bbbc16ec963,2023-02-14,San Diego,65672,Single Family,1,3,1019,1968,Good,492899
b79c278c-8a05-4e35-84d2-9fb272f1ea75,2024-10-11,Chicago,78634,Townhouse,5,3,4819,1958,Good,531215
ac599102-981b-487d-9f79-c519886943e0,2024-09-22,New York,88135,Townhouse,5,4,3902,1976,Fair,750636
e4be941d-76ee-42dc-9913-acc500563fe2,2023-02-10,Phoenix,51373,Condo,2,3,2108,1983,Fair,535097
768a4d99-0ec4-4ff3-97b7-6352b9289f69,2025-02-15,San Antonio,34352,Condo,2,1,1367,1993,Fair,553516
656241c1-85af-4599-95ca-2c9e938d2750,2022-06-20,Philadelphia,27167,Townhouse,6,2,2644,2017,Poor,470162
4602cc08-9b30-4bf1-bf52-c97082e94f64,2024-09-10,Houston,98399,Multi-Family,2,3,2739,1964,Good,653986
698faa64-5eb0-4a9f-9403-bf6a8066dcad,2022-06-22,San Diego,10505,Condo,5,1,3629,2000,Excellent,820050
7ad914ed-d674-4851-9d52-ee89255d6ba6,2024-05-27,Philadelphia,73865,Condo,3,3,2149,1962,Good,817669
d72d21a9-14a2-4907-a843-a84f288b08f8,2022-05-20,Philadelphia,13775,Condo,5,2,2364,1998,Poor,989839
83aeb2b6-50d4-4cf3-99b5-7d9116d2476a,2024-06-22,San Antonio,60477,Condo,3,1,3245,2019,Fair,95095
df37abfe-20c6-4ec1-a571-bab6d296b949,2021-06-24,Phoenix,63848,Single Family,3,2,4316,2005,Poor,523146
2c782e53-764a-41f8-9283-727259d198d5,2024-01-31,San Antonio,97999,Townhouse,2,2,2893,2000,Fair,442118
2bffa73c-3df3-44cc-8da0-a515efda98b6,2022-08-26,Phoenix,98867,Single Family,4,1,3308,1986,Poor,863629
b0150144-0ac6-4072-bdfa-5849ca8eb130,2025-01-19,Los Angeles,91660,Mobile Home,1,1,1500,1966,Excellent,964051
443aa1e3-4999-4108-82da-6bd78a7ba592,2021-07-02,San Diego,38901,Mobile Home,2,1,3684,2007,Fair,596298
9859f8bf-59fa-4639-9783-f765d9b474ff,2022-05-16,New York,98891,Mobile Home,2,4,2609,1978,Fair,467339
